"","subjectid","activity","feature","axis","count","average"
"4939",25,"WALKING_UPSTAIRS","tBodyGyro","X",130,-0.216699801226923
"4940",25,"WALKING_UPSTAIRS","tBodyGyro","Y",130,-0.271555520975385
"4941",25,"WALKING_UPSTAIRS","tBodyGyro","Z",130,-0.232286435185154
"4942",25,"WALKING_UPSTAIRS","tBodyGyroJerk","X",130,-0.410168031684615
"4943",25,"WALKING_UPSTAIRS","tBodyGyroJerk","Y",130,-0.433922221456923
"4944",25,"WALKING_UPSTAIRS","tBodyGyroJerk","Z",130,-0.400156752319231
"4945",25,"WALKING_UPSTAIRS","tBodyGyroJerkMag",NA,130,-0.800994664692308
"4946",25,"WALKING_UPSTAIRS","tBodyGyroMag",NA,130,-0.353194407979231
"4947",25,"WALKING_UPSTAIRS","tGravityAcc","X",130,-0.0115926053846154
"4948",25,"WALKING_UPSTAIRS","tGravityAcc","Y",130,-0.574699777615385
"4949",25,"WALKING_UPSTAIRS","tGravityAcc","Z",130,-0.387245706196154
"4950",25,"WALKING_UPSTAIRS","tGravityAccMag",NA,130,-0.392889424461538
"4951",26,"LAYING","fBodyAcc","X",152,-0.970617090328947
"4952",26,"LAYING","fBodyAcc","Y",152,-0.983490559144737
"4953",26,"LAYING","fBodyAcc","Z",152,-0.984888805723684
"4954",26,"LAYING","fBodyAccJerk","X",152,-0.989817075460526
"4955",26,"LAYING","fBodyAccJerk","Y",152,-0.987676864671053
"4956",26,"LAYING","fBodyAccJerk","Z",152,-0.988339371513158
"4957",26,"LAYING","fBodyAccMag",NA,152,-0.967922872894737
"4958",26,"LAYING","fBodyBodyAccJerkMag",NA,152,-0.988519823881579
"4959",26,"LAYING","fBodyBodyGyroJerkMag",NA,152,-0.990029463157895
"4960",26,"LAYING","fBodyBodyGyroMag",NA,152,-0.970222199144737
"4961",26,"LAYING","fBodyGyro","X",152,-0.989678222236842
"4962",26,"LAYING","fBodyGyro","Y",152,-0.980309921381579
"4963",26,"LAYING","fBodyGyro","Z",152,-0.970980133157895
"4964",26,"LAYING","tBodyAcc","X",152,-0.348899790361184
"4965",26,"LAYING","tBodyAcc","Y",152,-0.501210462322368
"4966",26,"LAYING","tBodyAcc","Z",152,-0.544751276723684
"4967",26,"LAYING","tBodyAccJerk","X",152,-0.451332785973684
"4968",26,"LAYING","tBodyAccJerk","Y",152,-0.487370442205921
"4969",26,"LAYING","tBodyAccJerk","Z",152,-0.497606089967
"4970",26,"LAYING","tBodyAccJerkMag",NA,152,-0.989536276842105
"4971",26,"LAYING","tBodyAccMag",NA,152,-0.970570116381579
"4972",26,"LAYING","tBodyGyro","X",152,-0.503696910857895
"4973",26,"LAYING","tBodyGyro","Y",152,-0.534824300848684
"4974",26,"LAYING","tBodyGyro","Z",152,-0.408432946717105
"4975",26,"LAYING","tBodyGyroJerk","X",152,-0.546516897868421
"4976",26,"LAYING","tBodyGyroJerk","Y",152,-0.514365807006579
"4977",26,"LAYING","tBodyGyroJerk","Z",152,-0.532456588710526
"4978",26,"LAYING","tBodyGyroJerkMag",NA,152,-0.991057667236842
"4979",26,"LAYING","tBodyGyroMag",NA,152,-0.958770208355263
"4980",26,"LAYING","tGravityAcc","X",152,-0.782891101907895
"4981",26,"LAYING","tGravityAcc","Y",152,-0.0924364918421053
"4982",26,"LAYING","tGravityAcc","Z",152,-0.184779151513158
"4983",26,"LAYING","tGravityAccMag",NA,152,-0.970570116381579
"4984",26,"SITTING","fBodyAcc","X",156,-0.980667361410256
"4985",26,"SITTING","fBodyAcc","Y",156,-0.946041474807692
"4986",26,"SITTING","fBodyAcc","Z",156,-0.956150244807692
"4987",26,"SITTING","fBodyAccJerk","X",156,-0.992662643974359
"4988",26,"SITTING","fBodyAccJerk","Y",156,-0.986808737564103
"4989",26,"SITTING","fBodyAccJerk","Z",156,-0.989341548653846
"4990",26,"SITTING","fBodyAccMag",NA,156,-0.943499371429487
"4991",26,"SITTING","fBodyBodyAccJerkMag",NA,156,-0.989501607820513
"4992",26,"SITTING","fBodyBodyGyroJerkMag",NA,156,-0.994097608653846
"4993",26,"SITTING","fBodyBodyGyroMag",NA,156,-0.970057261153846
"4994",26,"SITTING","fBodyGyro","X",156,-0.990731659358974
"4995",26,"SITTING","fBodyGyro","Y",156,-0.975614491153846
"4996",26,"SITTING","fBodyGyro","Z",156,-0.969345180320513
"4997",26,"SITTING","tBodyAcc","X",156,-0.360762728891026
"4998",26,"SITTING","tBodyAcc","Y",156,-0.473966305463205
"4999",26,"SITTING","tBodyAcc","Z",156,-0.523724641667949
"5000",26,"SITTING","tBodyAccJerk","X",156,-0.457907036311538
"5001",26,"SITTING","tBodyAccJerk","Y",156,-0.489646413025705
"5002",26,"SITTING","tBodyAccJerk","Z",156,-0.498905545163013
"5003",26,"SITTING","tBodyAccJerkMag",NA,156,-0.990442273717949
"5004",26,"SITTING","tBodyAccMag",NA,156,-0.94334138875641
"5005",26,"SITTING","tBodyGyro","X",156,-0.514024722737821
"5006",26,"SITTING","tBodyGyro","Y",156,-0.528754832089103
"5007",26,"SITTING","tBodyGyro","Z",156,-0.447665195455128
"5008",26,"SITTING","tBodyGyroJerk","X",156,-0.545933664525641
"5009",26,"SITTING","tBodyGyroJerk","Y",156,-0.51672342720641
"5010",26,"SITTING","tBodyGyroJerk","Z",156,-0.520346254708833
"5011",26,"SITTING","tBodyGyroJerkMag",NA,156,-0.994249826666667
"5012",26,"SITTING","tBodyGyroMag",NA,156,-0.959397484102564
"5013",26,"SITTING","tGravityAcc","X",156,-0.0910636569230769
"5014",26,"SITTING","tGravityAcc","Y",156,-0.363090569391026
"5015",26,"SITTING","tGravityAcc","Z",156,-0.315096618205128
"5016",26,"SITTING","tGravityAccMag",NA,156,-0.94334138875641
"5017",26,"STANDING","fBodyAcc","X",148,-0.992847890337838
"5018",26,"STANDING","fBodyAcc","Y",148,-0.953115997635135
"5019",26,"STANDING","fBodyAcc","Z",148,-0.966621475405405
"5020",26,"STANDING","fBodyAccJerk","X",148,-0.990931322094595
"5021",26,"STANDING","fBodyAccJerk","Y",148,-0.976811004054054
"5022",26,"STANDING","fBodyAccJerk","Z",148,-0.985996003716216
"5023",26,"STANDING","fBodyAccMag",NA,148,-0.967257274864865
"5024",26,"STANDING","fBodyBodyAccJerkMag",NA,148,-0.982003101081081
"5025",26,"STANDING","fBodyBodyGyroJerkMag",NA,148,-0.984538125810811
"5026",26,"STANDING","fBodyBodyGyroMag",NA,148,-0.96765035722973
"5027",26,"STANDING","fBodyGyro","X",148,-0.972342957094595
"5028",26,"STANDING","fBodyGyro","Y",148,-0.982813391689189
"5029",26,"STANDING","fBodyGyro","Z",148,-0.975905164391892
"5030",26,"STANDING","tBodyAcc","X",148,-0.355971166689189
"5031",26,"STANDING","tBodyAcc","Y",148,-0.483063493035338
"5032",26,"STANDING","tBodyAcc","Z",148,-0.536613098883784
"5033",26,"STANDING","tBodyAccJerk","X",148,-0.457570267101351
"5034",26,"STANDING","tBodyAccJerk","Y",148,-0.4838811313825
"5035",26,"STANDING","tBodyAccJerk","Z",148,-0.494444213238446
"5036",26,"STANDING","tBodyAccJerkMag",NA,148,-0.984805733310811
"5037",26,"STANDING","tBodyAccMag",NA,148,-0.965604496756757
"5038",26,"STANDING","tBodyGyro","X",148,-0.499159847506081
"5039",26,"STANDING","tBodyGyro","Y",148,-0.527773359483108
"5040",26,"STANDING","tBodyGyro","Z",148,-0.44861034127027
"5041",26,"STANDING","tBodyGyroJerk","X",148,-0.539414203216216
"5042",26,"STANDING","tBodyGyroJerk","Y",148,-0.515334094581081
"5043",26,"STANDING","tBodyGyroJerk","Z",148,-0.519623349035811
"5044",26,"STANDING","tBodyGyroJerkMag",NA,148,-0.986399308851351
"5045",26,"STANDING","tBodyGyroMag",NA,148,-0.965663770540541
"5046",26,"STANDING","tGravityAcc","X",148,-0.0136089452702703
"5047",26,"STANDING","tGravityAcc","Y",148,-0.553650927804054
"5048",26,"STANDING","tGravityAcc","Z",148,-0.437907101222973
"5049",26,"STANDING","tGravityAccMag",NA,148,-0.965604496756757
"5050",26,"WALKING","fBodyAcc","X",118,-0.334978737635593
"5051",26,"WALKING","fBodyAcc","Y",118,-0.166213994440678
"5052",26,"WALKING","fBodyAcc","Z",118,-0.361992483983051
"5053",26,"WALKING","fBodyAccJerk","X",118,-0.357646361016949
"5054",26,"WALKING","fBodyAccJerk","Y",118,-0.285242069847458
"5055",26,"WALKING","fBodyAccJerk","Z",118,-0.397601804067797
"5056",26,"WALKING","fBodyAccMag",NA,118,-0.458510354915254
"5057",26,"WALKING","fBodyBodyAccJerkMag",NA,118,-0.281153403305085
"5058",26,"WALKING","fBodyBodyGyroJerkMag",NA,118,-0.616195689661017
"5059",26,"WALKING","fBodyBodyGyroMag",NA,118,-0.580696914830508
"5060",26,"WALKING","fBodyGyro","X",118,-0.450556257627119
"5061",26,"WALKING","fBodyGyro","Y",118,-0.574883685084746
"5062",26,"WALKING","fBodyGyro","Z",118,-0.372374451779661
"5063",26,"WALKING","tBodyAcc","X",118,-0.0304605419152542
"5064",26,"WALKING","tBodyAcc","Y",118,-0.075888675170339
"5065",26,"WALKING","tBodyAcc","Z",118,-0.221206757008475
"5066",26,"WALKING","tBodyAccJerk","X",118,-0.131611253641525
"5067",26,"WALKING","tBodyAccJerk","Y",118,-0.121096187450847
"5068",26,"WALKING","tBodyAccJerk","Z",118,-0.201833286972627
"5069",26,"WALKING","tBodyAccJerkMag",NA,118,-0.285054389576271
"5070",26,"WALKING","tBodyAccMag",NA,118,-0.322623742864407
"5071",26,"WALKING","tBodyGyro","X",118,-0.248113285372034
"5072",26,"WALKING","tBodyGyro","Y",118,-0.329943106473729
"5073",26,"WALKING","tBodyGyro","Z",118,-0.134721067354237
"5074",26,"WALKING","tBodyGyroJerk","X",118,-0.258425046070339
"5075",26,"WALKING","tBodyGyroJerk","Y",118,-0.316326969575424
"5076",26,"WALKING","tBodyGyroJerk","Z",118,-0.267383528030508
"5077",26,"WALKING","tBodyGyroJerkMag",NA,118,-0.557933748983051
"5078",26,"WALKING","tBodyGyroMag",NA,118,-0.465210655084746
"5079",26,"WALKING","tGravityAcc","X",118,-0.00970394822033898
"5080",26,"WALKING","tGravityAcc","Y",118,-0.551481249661017
"5081",26,"WALKING","tGravityAcc","Z",118,-0.42874643109322
"5082",26,"WALKING","tGravityAccMag",NA,118,-0.322623742864407
"5083",26,"WALKING_DOWNSTAIRS","fBodyAcc","X",100,0.124791970001
"5084",26,"WALKING_DOWNSTAIRS","fBodyAcc","Y",100,-0.042260388934
"5085",26,"WALKING_DOWNSTAIRS","fBodyAcc","Z",100,-0.31314428675
"5086",26,"WALKING_DOWNSTAIRS","fBodyAccJerk","X",100,-0.166096998325
"5087",26,"WALKING_DOWNSTAIRS","fBodyAccJerk","Y",100,-0.113544721822
"5088",26,"WALKING_DOWNSTAIRS","fBodyAccJerk","Z",100,-0.3784081493
"5089",26,"WALKING_DOWNSTAIRS","fBodyAccMag",NA,100,0.040425560641
"5090",26,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag",NA,100,-0.110556552546
"5091",26,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag",NA,100,-0.480849066
"5092",26,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag",NA,100,-0.36375029986
"5093",26,"WALKING_DOWNSTAIRS","fBodyGyro","X",100,-0.26205900904
"5094",26,"WALKING_DOWNSTAIRS","fBodyGyro","Y",100,-0.4703162744
"5095",26,"WALKING_DOWNSTAIRS","fBodyGyro","Z",100,-0.32793550621
"5096",26,"WALKING_DOWNSTAIRS","tBodyAcc","X",100,0.22661921621
"5097",26,"WALKING_DOWNSTAIRS","tBodyAcc","Y",100,-0.01212785988989
"5098",26,"WALKING_DOWNSTAIRS","tBodyAcc","Z",100,-0.1956236477
"5099",26,"WALKING_DOWNSTAIRS","tBodyAccJerk","X",100,-0.008320426644
"5100",26,"WALKING_DOWNSTAIRS","tBodyAccJerk","Y",100,-0.04676825218901
"5101",26,"WALKING_DOWNSTAIRS","tBodyAccJerk","Z",100,-0.19561354712
"5102",26,"WALKING_DOWNSTAIRS","tBodyAccJerkMag",NA,100,-0.130080111358
"5103",26,"WALKING_DOWNSTAIRS","tBodyAccMag",NA,100,0.130690531401
"5104",26,"WALKING_DOWNSTAIRS","tBodyGyro","X",100,-0.171032561348
"5105",26,"WALKING_DOWNSTAIRS","tBodyGyro","Y",100,-0.2868951273084
"5106",26,"WALKING_DOWNSTAIRS","tBodyGyro","Z",100,-0.1249144197985
"5107",26,"WALKING_DOWNSTAIRS","tBodyGyroJerk","X",100,-0.1350446020598
"5108",26,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Y",100,-0.2922332739425
"5109",26,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Z",100,-0.20500518937
"5110",26,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag",NA,100,-0.4409603027
"5111",26,"WALKING_DOWNSTAIRS","tBodyGyroMag",NA,100,-0.265736457253
"5112",26,"WALKING_DOWNSTAIRS","tGravityAcc","X",100,-0.00796236
"5113",26,"WALKING_DOWNSTAIRS","tGravityAcc","Y",100,-0.50766311415
"5114",26,"WALKING_DOWNSTAIRS","tGravityAcc","Z",100,-0.389587724
"5115",26,"WALKING_DOWNSTAIRS","tGravityAccMag",NA,100,0.130690531401
"5116",26,"WALKING_UPSTAIRS","fBodyAcc","X",110,-0.192832297254545
"5117",26,"WALKING_UPSTAIRS","fBodyAcc","Y",110,-0.114737810315455
"5118",26,"WALKING_UPSTAIRS","fBodyAcc","Z",110,-0.450202507818182
"5119",26,"WALKING_UPSTAIRS","fBodyAccJerk","X",110,-0.323307994172727
"5120",26,"WALKING_UPSTAIRS","fBodyAccJerk","Y",110,-0.419700238636364
"5121",26,"WALKING_UPSTAIRS","fBodyAccJerk","Z",110,-0.677734079363636
"5122",26,"WALKING_UPSTAIRS","fBodyAccMag",NA,110,-0.220896305322727
"5123",26,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag",NA,110,-0.344342911545455
"5124",26,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag",NA,110,-0.671713478636364
"5125",26,"WALKING_UPSTAIRS","fBodyBodyGyroMag",NA,110,-0.562858389090909
"5126",26,"WALKING_UPSTAIRS","fBodyGyro","X",110,-0.509249434363636
"5127",26,"WALKING_UPSTAIRS","fBodyGyro","Y",110,-0.607674589727273
"5128",26,"WALKING_UPSTAIRS","fBodyGyro","Z",110,-0.352378054727273
"5129",26,"WALKING_UPSTAIRS","tBodyAcc","X",110,0.0518422210636364
"5130",26,"WALKING_UPSTAIRS","tBodyAcc","Y",110,-0.0386680050080909
"5131",26,"WALKING_UPSTAIRS","tBodyAcc","Z",110,-0.263270198890909
"5132",26,"WALKING_UPSTAIRS","tBodyAccJerk","X",110,-0.107657717009091
"5133",26,"WALKING_UPSTAIRS","tBodyAccJerk","Y",110,-0.198839878484636
"5134",26,"WALKING_UPSTAIRS","tBodyAccJerk","Z",110,-0.344852256500909
"5135",26,"WALKING_UPSTAIRS","tBodyAccJerkMag",NA,110,-0.369497620545455
"5136",26,"WALKING_UPSTAIRS","tBodyAccMag",NA,110,-0.146790803090909
"5137",26,"WALKING_UPSTAIRS","tBodyGyro","X",110,-0.287534739282727
"5138",26,"WALKING_UPSTAIRS","tBodyGyro","Y",110,-0.334428645493636
"5139",26,"WALKING_UPSTAIRS","tBodyGyro","Z",110,-0.118471078625455
"5140",26,"WALKING_UPSTAIRS","tBodyGyroJerk","X",110,-0.306694218609091
"5141",26,"WALKING_UPSTAIRS","tBodyGyroJerk","Y",110,-0.381917350289818
"5142",26,"WALKING_UPSTAIRS","tBodyGyroJerk","Z",110,-0.307973028627273
"5143",26,"WALKING_UPSTAIRS","tBodyGyroJerkMag",NA,110,-0.654964753363636
"5144",26,"WALKING_UPSTAIRS","tBodyGyroMag",NA,110,-0.429229728909091
"5145",26,"WALKING_UPSTAIRS","tGravityAcc","X",110,-0.00995806754545454
"5146",26,"WALKING_UPSTAIRS","tGravityAcc","Y",110,-0.592013907
"5147",26,"WALKING_UPSTAIRS","tGravityAcc","Z",110,-0.46581495168
"5148",26,"WALKING_UPSTAIRS","tGravityAccMag",NA,110,-0.146790803090909
"5149",27,"LAYING","fBodyAcc","X",148,-0.97912377472973
"5150",27,"LAYING","fBodyAcc","Y",148,-0.983592519932432
"5151",27,"LAYING","fBodyAcc","Z",148,-0.986969488918919
"5152",27,"LAYING","fBodyAccJerk","X",148,-0.987078518986486
"5153",27,"LAYING","fBodyAccJerk","Y",148,-0.985686643040541
"5154",27,"LAYING","fBodyAccJerk","Z",148,-0.988967149459459
"5155",27,"LAYING","fBodyAccMag",NA,148,-0.980842678378378
"5156",27,"LAYING","fBodyBodyAccJerkMag",NA,148,-0.988136881081081
"5157",27,"LAYING","fBodyBodyGyroJerkMag",NA,148,-0.993558038986487
"5158",27,"LAYING","fBodyBodyGyroMag",NA,148,-0.975848452364865
"5159",27,"LAYING","fBodyGyro","X",148,-0.988205433986487
"5160",27,"LAYING","fBodyGyro","Y",148,-0.984924077905405
"5161",27,"LAYING","fBodyGyro","Z",148,-0.979649228648649
"5162",27,"LAYING","tBodyAcc","X",148,-0.352176330337838
"5163",27,"LAYING","tBodyAcc","Y",148,-0.500861402452703
"5164",27,"LAYING","tBodyAcc","Z",148,-0.547168364459459
"5165",27,"LAYING","tBodyAccJerk","X",148,-0.454922522095946
"5166",27,"LAYING","tBodyAccJerk","Y",148,-0.486255176435811
"5167",27,"LAYING","tBodyAccJerk","Z",148,-0.49518534795723
"5168",27,"LAYING","tBodyAccJerkMag",NA,148,-0.9884797725
"5169",27,"LAYING","tBodyAccMag",NA,148,-0.980505914189189
"5170",27,"LAYING","tBodyGyro","X",148,-0.504189972520135
"5171",27,"LAYING","tBodyGyro","Y",148,-0.54003571597973
"5172",27,"LAYING","tBodyGyro","Z",148,-0.429818319472973
"5173",27,"LAYING","tBodyGyroJerk","X",148,-0.547325708033784
"5174",27,"LAYING","tBodyGyroJerk","Y",148,-0.514622246693784
"5175",27,"LAYING","tBodyGyroJerk","Z",148,-0.528788252763513
"5176",27,"LAYING","tBodyGyroJerkMag",NA,148,-0.993919678513513
"5177",27,"LAYING","tBodyGyroMag",NA,148,-0.969416663648649
"5178",27,"LAYING","tGravityAcc","X",148,-0.750809233783784
"5179",27,"LAYING","tGravityAcc","Y",148,-0.212911124459459
"5180",27,"LAYING","tGravityAcc","Z",148,-0.0718319655405405
"5181",27,"LAYING","tGravityAccMag",NA,148,-0.980505914189189
"5182",27,"SITTING","fBodyAcc","X",140,-0.988670652428571
"5183",27,"SITTING","fBodyAcc","Y",140,-0.972661959142857
"5184",27,"SITTING","fBodyAcc","Z",140,-0.968943244785714
"5185",27,"SITTING","fBodyAccJerk","X",140,-0.991065939071429
"5186",27,"SITTING","fBodyAccJerk","Y",140,-0.985660848857143
"5187",27,"SITTING","fBodyAccJerk","Z",140,-0.988185119
"5188",27,"SITTING","fBodyAccMag",NA,140,-0.972825881785714
"5189",27,"SITTING","fBodyBodyAccJerkMag",NA,140,-0.988652460285714
"5190",27,"SITTING","fBodyBodyGyroJerkMag",NA,140,-0.992179020285714
"5191",27,"SITTING","fBodyBodyGyroMag",NA,140,-0.975005543571429
"5192",27,"SITTING","fBodyGyro","X",140,-0.988096261571429
"5193",27,"SITTING","fBodyGyro","Y",140,-0.982589404714286
"5194",27,"SITTING","fBodyGyro","Z",140,-0.977221826714286
"5195",27,"SITTING","tBodyAcc","X",140,-0.357319402571429
"5196",27,"SITTING","tBodyAcc","Y",140,-0.493553052821429
"5197",27,"SITTING","tBodyAcc","Z",140,-0.535690323865714
"5198",27,"SITTING","tBodyAccJerk","X",140,-0.45637710075
"5199",27,"SITTING","tBodyAccJerk","Y",140,-0.490213373246143
"5200",27,"SITTING","tBodyAccJerk","Z",140,-0.4975084279155
"5201",27,"SITTING","tBodyAccJerkMag",NA,140,-0.989333858928571
"5202",27,"SITTING","tBodyAccMag",NA,140,-0.974504171785714
"5203",27,"SITTING","tBodyGyro","X",140,-0.512837753685714
"5204",27,"SITTING","tBodyGyro","Y",140,-0.530901014832143
"5205",27,"SITTING","tBodyGyro","Z",140,-0.446169014463571
"5206",27,"SITTING","tBodyGyroJerk","X",140,-0.544401949542857
"5207",27,"SITTING","tBodyGyroJerk","Y",140,-0.515933761535714
"5208",27,"SITTING","tBodyGyroJerk","Z",140,-0.5210775716
"5209",27,"SITTING","tBodyGyroJerkMag",NA,140,-0.993073770142857
"5210",27,"SITTING","tBodyGyroMag",NA,140,-0.967173803357143
"5211",27,"SITTING","tGravityAcc","X",140,-0.071490512
"5212",27,"SITTING","tGravityAcc","Y",140,-0.3848031576
"5213",27,"SITTING","tGravityAcc","Z",140,-0.345425317478571
"5214",27,"SITTING","tGravityAccMag",NA,140,-0.974504171785714
"5215",27,"STANDING","fBodyAcc","X",160,-0.99149881875
"5216",27,"STANDING","fBodyAcc","Y",160,-0.95786887375
"5217",27,"STANDING","fBodyAcc","Z",160,-0.9665355196875
"5218",27,"STANDING","fBodyAccJerk","X",160,-0.9881892796875
"5219",27,"STANDING","fBodyAccJerk","Y",160,-0.976737131
"5220",27,"STANDING","fBodyAccJerk","Z",160,-0.986659818875
"5221",27,"STANDING","fBodyAccMag",NA,160,-0.97035764375
"5222",27,"STANDING","fBodyBodyAccJerkMag",NA,160,-0.9835869618125
"5223",27,"STANDING","fBodyBodyGyroJerkMag",NA,160,-0.988998787375
"5224",27,"STANDING","fBodyBodyGyroMag",NA,160,-0.9704628679375
"5225",27,"STANDING","fBodyGyro","X",160,-0.970185732625
"5226",27,"STANDING","fBodyGyro","Y",160,-0.982794815125
"5227",27,"STANDING","fBodyGyro","Z",160,-0.981983771
"5228",27,"STANDING","tBodyAcc","X",160,-0.3561923309375
"5229",27,"STANDING","tBodyAcc","Y",160,-0.4858823277225
"5230",27,"STANDING","tBodyAcc","Z",160,-0.53512213145
"5231",27,"STANDING","tBodyAccJerk","X",160,-0.4563291905875
"5232",27,"STANDING","tBodyAccJerk","Y",160,-0.481793196882506
"5233",27,"STANDING","tBodyAccJerk","Z",160,-0.494367145497125
"5234",27,"STANDING","tBodyAccJerkMag",NA,160,-0.9847533549375
"5235",27,"STANDING","tBodyAccMag",NA,160,-0.9695567009375
"5236",27,"STANDING","tBodyGyro","X",160,-0.4983168307025
"5237",27,"STANDING","tBodyGyro","Y",160,-0.5250030556
"5238",27,"STANDING","tBodyGyro","Z",160,-0.454798830338125
"5239",27,"STANDING","tBodyGyroJerk","X",160,-0.54070147868125
"5240",27,"STANDING","tBodyGyroJerk","Y",160,-0.51627259160625
"5241",27,"STANDING","tBodyGyroJerk","Z",160,-0.5201871382425
"5242",27,"STANDING","tBodyGyroJerkMag",NA,160,-0.9891759439375
"5243",27,"STANDING","tBodyGyroMag",NA,160,-0.9671981453125
"5244",27,"STANDING","tGravityAcc","X",160,-0.0143303354375
"5245",27,"STANDING","tGravityAcc","Y",160,-0.5840729498125
"5246",27,"STANDING","tGravityAcc","Z",160,-0.486872061192913
"5247",27,"STANDING","tGravityAccMag",NA,160,-0.9695567009375
"5248",27,"WALKING","fBodyAcc","X",114,-0.336979361842105
"5249",27,"WALKING","fBodyAcc","Y",114,-0.202262545701754
"5250",27,"WALKING","fBodyAcc","Z",114,-0.328943906315789
"5251",27,"WALKING","fBodyAccJerk","X",114,-0.346046575087719
"5252",27,"WALKING","fBodyAccJerk","Y",114,-0.130142632600877
"5253",27,"WALKING","fBodyAccJerk","Z",114,-0.400287542719298
"5254",27,"WALKING","fBodyAccMag",NA,114,-0.438811005350877
"5255",27,"WALKING","fBodyBodyAccJerkMag",NA,114,-0.269833017587719
"5256",27,"WALKING","fBodyBodyGyroJerkMag",NA,114,-0.631265291929825
"5257",27,"WALKING","fBodyBodyGyroMag",NA,114,-0.533169925263158
"5258",27,"WALKING","fBodyGyro","X",114,-0.570183530438596
"5259",27,"WALKING","fBodyGyro","Y",114,-0.532834034912281
"5260",27,"WALKING","fBodyGyro","Z",114,-0.308014946052632
"5261",27,"WALKING","tBodyAcc","X",114,-0.0358130375438597
"5262",27,"WALKING","tBodyAcc","Y",114,-0.101974546643552
"5263",27,"WALKING","tBodyAcc","Z",114,-0.205070281385965
"5264",27,"WALKING","tBodyAccJerk","X",114,-0.123875412199123
"5265",27,"WALKING","tBodyAccJerk","Y",114,-0.0512390781583333
"5266",27,"WALKING","tBodyAccJerk","Z",114,-0.210970433535088
"5267",27,"WALKING","tBodyAccJerkMag",NA,114,-0.248319744824561
"5268",27,"WALKING","tBodyAccMag",NA,114,-0.323104831140351
"5269",27,"WALKING","tBodyGyro","X",114,-0.346224302868246
"5270",27,"WALKING","tBodyGyro","Y",114,-0.283199937129825
"5271",27,"WALKING","tBodyGyro","Z",114,-0.0659263295508772
"5272",27,"WALKING","tBodyGyroJerk","X",114,-0.300936615090325
"5273",27,"WALKING","tBodyGyroJerk","Y",114,-0.340901471631579
"5274",27,"WALKING","tBodyGyroJerk","Z",114,-0.245685858950877
"5275",27,"WALKING","tBodyGyroJerkMag",NA,114,-0.590652914035088
